Number,Type,Name,Registration Point,Filename
1001,sound,MA_N37,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_N37.AIF
1002,sound,MA_N38,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_N38.AIF
1003,sound,MA_N39,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_N39.AIF
1004,sound,MA_N40,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_N40.AIF
1005,sound,MA_N41,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_N41.AIF
1006,sound,MA_N42,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_N42.AIF
1007,sound,MA_N43,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_N43.AIF
1008,sound,MA_N44,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_N44.AIF
1009,sound,MA_N45,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_N45.AIF
1010,sound,MA_N46,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_N46.AIF
1011,sound,MA_N47,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_N47.AIF
1012,sound,MA_N48,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_N48.AIF
1013,sound,MA_N49,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_N49.AIF
1014,sound,MA_N50,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_N50.AIF
1015,sound,MA_N51,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_N51.AIF
1016,sound,MA_N52,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_N52.AIF
1017,sound,MA_N53,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_N53.AIF
1018,sound,MA_N54,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_N54.AIF
1019,sound,MA_N55,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_N55.AIF
1020,sound,MA_N56,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_N56.AIF
1021,sound,MA_N57,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_N57.AIF
1022,sound,MA_N58,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_N58.AIF
1023,sound,MA_N59,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_N59.AIF
1024,sound,MA_N60,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_N60.AIF
1025,sound,MA_N61,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_N61.AIF
1026,sound,MA_N62,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_N62.AIF
1027,sound,MA_N63,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_N63.AIF
1028,sound,MA_N64,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_N64.AIF
1029,sound,MA_N65,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_N65.AIF
1030,sound,MA_N66,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_N66.AIF
1031,sound,MA_N67,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_N67.AIF
1032,sound,MA_N68,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_N68.AIF
1033,sound,MA_N69,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_N69.AIF
1034,sound,MA_N70,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_N70.AIF
1035,sound,MA_N71,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_N71.AIF
1036,sound,MA_N72,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_N72.AIF
1037,sound,MA_N73,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_N73.AIF
1038,sound,MA_N74,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_N74.AIF
1039,sound,MA_N75,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_N75.AIF
1040,sound,MA_S01,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S01.AIF
1041,sound,MA_S02,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S02.AIF
1042,sound,MA_S03,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S03.AIF
1043,sound,MA_S04,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S04.AIF
1044,sound,MA_S05,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S05.AIF
1045,sound,MA_S06,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S06.AIF
1046,sound,MA_S07,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S07.AIF
1047,sound,MA_S08,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S08.AIF
1048,sound,MA_S09,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S09.AIF
1049,sound,MA_S10,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S10.AIF
1050,sound,MA_S11,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S11.AIF
1051,sound,MA_S12,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S12.AIF
1052,sound,MA_S13,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S13.AIF
1053,sound,MA_S14,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S14.AIF
1054,sound,MA_S15,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S15.AIF
1055,sound,MA_S16,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S16.AIF
1056,sound,MA_S17,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S17.AIF
1057,sound,MA_S18,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S18.AIF
1058,sound,MA_S19,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S19.AIF
1059,sound,MA_S20,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S20.AIF
1060,sound,MA_S21,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S21.AIF
1061,sound,MA_S22,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S22.AIF
1062,sound,MA_S23,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S23.AIF
1063,sound,MA_S24,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S24.AIF
1064,sound,MA_S25,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S25.AIF
1065,sound,MA_S26,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S26.AIF
1066,sound,MA_S27,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S27.AIF
1067,sound,MA_S28,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S28.AIF
1068,sound,MA_S29,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S29.AIF
1069,sound,MA_S30,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S30.AIF
1070,sound,MA_S31,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S31.AIF
1071,sound,MA_S32,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S32.AIF
1072,sound,MA_S33,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S33.AIF
1073,sound,MA_S34,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S34.AIF
1074,sound,MA_S35,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S35.AIF
1075,sound,MA_S36,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S36.AIF
1076,sound,MA_S37,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S37.AIF
1077,sound,MA_S38,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S38.AIF
1078,sound,MA_S39,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S39.AIF
1079,sound,MA_S40,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S40.AIF
1080,sound,MA_S41,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S41.AIF
1081,sound,MA_S42,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S42.AIF
1082,sound,MA_S43,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S43.AIF
1083,sound,MA_S44,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S44.AIF
1084,sound,MA_S45,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S45.AIF
1085,sound,MA_S46,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S46.AIF
1086,sound,MA_S47,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S47.AIF
1087,sound,MA_S48,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S48.AIF
1088,sound,MA_S49,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S49.AIF
1089,sound,MA_S50,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S50.AIF
1090,sound,MA_S51,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S51.AIF
1091,sound,MA_S52,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S52.AIF
1092,sound,MA_S53,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S53.AIF
1093,sound,MA_S54,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S54.AIF
1094,sound,MA_S55,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S55.AIF
1095,sound,MA_S56,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S56.AIF
1096,sound,MA_S57,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S57.AIF
1097,sound,MA_S58,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S58.AIF
1098,sound,MA_S59,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S59.AIF
1099,sound,MA_S60,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S60.AIF
1100,sound,MA_S61,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S61.AIF
1101,sound,MA_S62,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S62.AIF
1102,sound,MA_S63,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S63.AIF
1103,sound,MA_S64,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S64.AIF
1104,sound,MA_S65,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S65.AIF
1105,sound,MA_S66,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S66.AIF
1106,sound,MA_S67,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S67.AIF
1107,sound,MA_S68,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S68.AIF
1108,sound,MA_S69,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S69.AIF
1109,sound,MA_S70,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S70.AIF
1110,sound,MA_S71,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S71.AIF
1111,sound,MA_S72,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S72.AIF
1112,sound,MA_S73,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S73.AIF
1113,sound,MA_S74,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S74.AIF
1114,sound,MA_S75,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\MA_\MA_S75.AIF
