Number,Type,Name,Registration Point,Filename
704,bitmap,P08_30_4,"(44, 33)",
705,bitmap,P08_30_5,"(33, 44)",
706,bitmap,P08_30_6,"(44, 33)",
707,bitmap,P08_30_7,"(44, 33)",
708,bitmap,P08_30_8,"(34, 54)",
709,bitmap,P08_30_9,"(54, 33)",
710,bitmap,P08_30_10,"(44, 54)",
711,bitmap,P08_30_11,"(44, 33)",
712,bitmap,P08_30_12,"(34, 54)",
713,bitmap,P08_30_13,"(33, 43)",
714,bitmap,P08_30_14,"(44, 33)",
715,bitmap,P08_30_15,"(54, 54)",
716,bitmap,P08_30_16,"(34, 33)",
717,bitmap,P08_30_17,"(44, 54)",
718,bitmap,P08_30_18,"(44, 43)",
719,bitmap,P08_30_19,"(44, 54)",
720,bitmap,P08_30_20,"(34, 44)",
721,bitmap,P08_30_21,"(44, 44)",
722,bitmap,P08_30_22,"(44, 44)",
723,bitmap,P08_30_23,"(54, 44)",
724,bitmap,P08_30_24,"(34, 33)",
725,bitmap,P08_30_25,"(33, 33)",
726,bitmap,P08_30_26,"(44, 44)",
727,bitmap,P08_30_27,"(44, 33)",
728,bitmap,P08_30_28,"(55, 44)",
729,bitmap,P08_30_29,"(33, 33)",
730,bitmap,P08_30_30,"(44, 44)",
731,bitmap,P09_09_1,"(88, 76)",
732,bitmap,P09_09_2,"(88, 55)",
733,bitmap,P09_09_3,"(67, 55)",
734,bitmap,P09_09_4,"(88, 55)",
735,bitmap,P09_09_5,"(88, 76)",
736,bitmap,P09_09_6,"(67, 97)",
737,bitmap,P09_09_7,"(67, 76)",
738,bitmap,P09_09_8,"(88, 76)",
739,bitmap,P09_09_9,"(88, 55)",
741,bitmap,P09_12_1,"(51, 55)",
742,bitmap,P09_12_2,"(82, 71)",
743,bitmap,P09_12_3,"(66, 55)",
744,bitmap,P09_12_4,"(50, 71)",
745,bitmap,P09_12_5,"(67, 87)",
746,bitmap,P09_12_6,"(66, 55)",
747,bitmap,P09_12_7,"(50, 87)",
748,bitmap,P09_12_8,"(66, 55)",
749,bitmap,P09_12_9,"(67, 55)",
750,bitmap,P09_12_10,"(50, 71)",
751,bitmap,P09_12_11,"(82, 55)",
752,bitmap,P09_12_12,"(50, 71)",
761,bitmap,P09_20_1,"(52, 54)",
762,bitmap,P09_20_2,"(40, 42)",
763,bitmap,P09_20_3,"(53, 42)",
764,bitmap,P09_20_4,"(65, 54)",
765,bitmap,P09_20_5,"(40, 42)",
766,bitmap,P09_20_6,"(40, 41)",
767,bitmap,P09_20_7,"(65, 66)",
768,bitmap,P09_20_8,"(53, 54)",
769,bitmap,P09_20_9,"(40, 41)",
770,bitmap,P09_20_10,"(53, 66)",
771,bitmap,P09_20_11,"(52, 54)",
772,bitmap,P09_20_12,"(53, 54)",
773,bitmap,P09_20_13,"(40, 67)",
774,bitmap,P09_20_14,"(53, 54)",
775,bitmap,P09_20_15,"(53, 42)",
776,bitmap,P09_20_16,"(40, 53)",
777,bitmap,P09_20_17,"(53, 41)",
778,bitmap,P09_20_18,"(65, 41)",
779,bitmap,P09_20_19,"(40, 53)",
780,bitmap,P09_20_20,"(53, 53)",
781,bitmap,P09_30_1,"(33, 44)",
782,bitmap,P09_30_2,"(44, 33)",
783,bitmap,P09_30_3,"(54, 44)",
784,bitmap,P09_30_4,"(44, 33)",
785,bitmap,P09_30_5,"(33, 44)",
786,bitmap,P09_30_6,"(44, 33)",
787,bitmap,P09_30_7,"(44, 33)",
788,bitmap,P09_30_8,"(34, 54)",
789,bitmap,P09_30_9,"(54, 33)",
790,bitmap,P09_30_10,"(44, 54)",
791,bitmap,P09_30_11,"(44, 33)",
792,bitmap,P09_30_12,"(34, 54)",
793,bitmap,P09_30_13,"(33, 43)",
794,bitmap,P09_30_14,"(44, 33)",
795,bitmap,P09_30_15,"(54, 54)",
796,bitmap,P09_30_16,"(34, 33)",
797,bitmap,P09_30_17,"(44, 54)",
798,bitmap,P09_30_18,"(44, 43)",
799,bitmap,P09_30_19,"(44, 54)",
800,bitmap,P09_30_20,"(34, 44)",
801,bitmap,P09_30_21,"(44, 44)",
802,bitmap,P09_30_22,"(44, 44)",
803,bitmap,P09_30_23,"(54, 44)",
804,bitmap,P09_30_24,"(34, 33)",
805,bitmap,P09_30_25,"(33, 33)",
806,bitmap,P09_30_26,"(44, 44)",
807,bitmap,P09_30_27,"(44, 33)",
808,bitmap,P09_30_28,"(55, 44)",
809,bitmap,P09_30_29,"(33, 33)",
810,bitmap,P09_30_30,"(44, 44)",
811,bitmap,P10_09_1,"(88, 76)",
812,bitmap,P10_09_2,"(88, 55)",
813,bitmap,P10_09_3,"(67, 55)",
814,bitmap,P10_09_4,"(88, 55)",
815,bitmap,P10_09_5,"(88, 76)",
816,bitmap,P10_09_6,"(67, 97)",
817,bitmap,P10_09_7,"(67, 76)",
818,bitmap,P10_09_8,"(88, 76)",
819,bitmap,P10_09_9,"(88, 55)",
821,bitmap,P10_12_1,"(51, 55)",
822,bitmap,P10_12_2,"(82, 71)",
823,bitmap,P10_12_3,"(66, 55)",
824,bitmap,P10_12_4,"(50, 71)",
825,bitmap,P10_12_5,"(67, 87)",
826,bitmap,P10_12_6,"(66, 55)",
827,bitmap,P10_12_7,"(50, 87)",
828,bitmap,P10_12_8,"(66, 55)",
829,bitmap,P10_12_9,"(67, 55)",
830,bitmap,P10_12_10,"(50, 71)",
831,bitmap,P10_12_11,"(82, 55)",
832,bitmap,P10_12_12,"(50, 71)",
841,bitmap,P10_20_1,"(52, 54)",
842,bitmap,P10_20_2,"(40, 42)",
843,bitmap,P10_20_3,"(53, 42)",
844,bitmap,P10_20_4,"(65, 54)",
845,bitmap,P10_20_5,"(40, 42)",
846,bitmap,P10_20_6,"(40, 41)",
847,bitmap,P10_20_7,"(65, 66)",
848,bitmap,P10_20_8,"(53, 54)",
849,bitmap,P10_20_9,"(40, 41)",
850,bitmap,P10_20_10,"(53, 66)",
851,bitmap,P10_20_11,"(52, 54)",
852,bitmap,P10_20_12,"(53, 54)",
853,bitmap,P10_20_13,"(40, 67)",
854,bitmap,P10_20_14,"(53, 54)",
855,bitmap,P10_20_15,"(53, 42)",
856,bitmap,P10_20_16,"(40, 53)",
857,bitmap,P10_20_17,"(53, 41)",
858,bitmap,P10_20_18,"(65, 41)",
859,bitmap,P10_20_19,"(40, 53)",
860,bitmap,P10_20_20,"(53, 53)",
861,bitmap,P10_30_1,"(33, 44)",
862,bitmap,P10_30_2,"(44, 33)",
863,bitmap,P10_30_3,"(54, 44)",
864,bitmap,P10_30_4,"(44, 33)",
865,bitmap,P10_30_5,"(33, 44)",
866,bitmap,P10_30_6,"(44, 33)",
867,bitmap,P10_30_7,"(44, 33)",
868,bitmap,P10_30_8,"(34, 54)",
869,bitmap,P10_30_9,"(54, 33)",
870,bitmap,P10_30_10,"(44, 54)",
871,bitmap,P10_30_11,"(44, 33)",
872,bitmap,P10_30_12,"(34, 54)",
873,bitmap,P10_30_13,"(33, 43)",
874,bitmap,P10_30_14,"(44, 33)",
875,bitmap,P10_30_15,"(54, 54)",
876,bitmap,P10_30_16,"(34, 33)",
877,bitmap,P10_30_17,"(44, 54)",
878,bitmap,P10_30_18,"(44, 43)",
879,bitmap,P10_30_19,"(44, 54)",
880,bitmap,P10_30_20,"(34, 44)",
881,bitmap,P10_30_21,"(44, 44)",
882,bitmap,P10_30_22,"(44, 44)",
883,bitmap,P10_30_23,"(54, 44)",
884,bitmap,P10_30_24,"(34, 33)",
885,bitmap,P10_30_25,"(33, 33)",
886,bitmap,P10_30_26,"(44, 44)",
887,bitmap,P10_30_27,"(44, 33)",
888,bitmap,P10_30_28,"(55, 44)",
889,bitmap,P10_30_29,"(33, 33)",
890,bitmap,P10_30_30,"(44, 44)",
893,sound,PUH_N01,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\PU_\PUH_N01.AIF
894,sound,PUH_S01,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\PU_\PUH_S01.AIF
903,sound,PU_N01,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\PU_\PU_N01.AIF
904,sound,PU_N02,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\PU_\PU_N02.AIF
905,sound,PU_N03,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\PU_\PU_N03.AIF
906,sound,PU_N04,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\PU_\PU_N04.AIF
907,sound,PU_S01,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\PU_\PU_S01.AIF
908,sound,PU_S02,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\PU_\PU_S02.AIF
909,sound,PU_S03,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\PU_\PU_S03.AIF
910,sound,PU_S04,"(0, 0)",E:\Projects\Josefine paa ferie decompiled\CD-Files\Installer Data\MOVIES\PU_\PU_S04.AIF
